date,spot_price,futures_price,basis,funding_rate,open_interest,cvd
2025-04-02 08:00:00,84644.0,84650.0,0.0070885118850715,2.36472108638e-05,6089144.0,0.3465587799999999
2025-04-02 09:00:00,85028.6,85040.0,0.0134072535593837,2.15356157905e-05,6118871.0,0.06978171
2025-04-02 10:00:00,84948.3,84959.5,0.0131844898602998,1.85819298995e-05,6133411.0,0.3996741299999999
2025-04-02 11:00:00,84888.0,84892.1,0.0048298935067451,2.07604531659e-05,6120053.0,-0.12728375
2025-04-02 13:00:00,84990.0,84993.9,0.0045887751500108,1.63598606368e-05,6113163.0,-0.09700481
2025-04-02 14:00:00,85670.1,85670.0,-0.0001167268393591,1.54157029007e-05,6226480.0,1.03436218
2025-04-02 15:00:00,87052.7,87075.0,0.0256166666858155,1.08173950856e-05,6245326.0,0.28925575
2025-04-02 16:00:00,87040.1,87070.0,0.034351982591925,-1.19456399488e-05,6173492.0,1.49101942
2025-04-02 17:00:00,86588.8,86595.9,0.0081996747847195,-1.52759068076e-05,6161607.0,-1.22457789
2025-04-02 18:00:00,86593.7,86607.0,0.0153590850142711,-4.7748880893e-06,6141198.0,0.3393293899999999
2025-04-02 19:00:00,86341.7,86352.0,0.0119293458433212,-1.4778497534e-06,6126931.0,-1.18396619
2025-04-02 20:00:00,85838.0,85830.0,-0.0093198816375032,8.1651927126e-06,6219526.0,0.1532090099999998
2025-04-02 21:00:00,84657.2,84640.0,-0.0203172323204607,2.29193178103e-05,6261322.0,-0.3912168
2025-04-02 22:00:00,83155.9,83139.9,-0.0192409678687862,4.18202506709e-05,6240766.0,0.40535544
2025-04-02 23:00:00,82774.1,82744.0,-0.0363640317442362,6.25853581846e-05,6235662.0,0.2754393599999999
2025-04-03 03:00:00,83549.1,83545.1,-0.0047876039358891,9.34503636809e-05,6185806.0,0.7049048699999999
2025-04-03 04:00:00,83622.8,83627.1,0.0051421382685139,9.24840413516e-05,6189508.0,0.92466571
2025-04-03 05:00:00,83344.2,83345.2,0.0011998435404023,8.17395357971e-05,6205378.0,0.68116848
2025-04-03 06:00:00,83274.1,83272.1,-0.0024017071334304,6.65489487553e-05,6223844.0,-0.36108888
2025-04-03 07:00:00,83327.0,83330.0,0.0036002736207951,4.96603347015e-05,6230394.0,-0.35637429
2025-04-03 08:00:00,83606.3,83609.7,0.0040666791856524,5.02116638733e-05,6194949.0,0.25102446
2025-04-03 09:00:00,83729.9,83725.0,-0.0058521507848381,4.70641574345e-05,6198283.0,-0.1987518099999999
2025-04-03 10:00:00,83189.6,83175.0,-0.0175502707069222,4.68294572931e-05,6258006.0,-0.5033081899999999
2025-04-03 11:00:00,83174.8,83164.0,-0.0129847020972733,4.65068580099e-05,6240801.0,0.23605015
2025-04-03 13:00:00,82696.0,82676.1,-0.0240640417916152,7.11764451144e-05,6282847.0,0.14584366
2025-04-03 14:00:00,81920.0,81904.0,-0.01953125,8.82166230948e-05,6304594.0,0.26785229
2025-04-03 15:00:00,81794.1,81750.0,-0.0539158692375193,0.0001007664693197,6364893.0,0.95449931
2025-04-03 16:00:00,81890.7,81875.0,-0.0191718961982216,0.0001282367258876,6314174.0,0.0461691799999999
2025-04-03 17:00:00,81696.0,81681.1,-0.0182383470426877,0.0001495499916885,6311940.0,0.14216264
2025-04-03 18:00:00,82074.2,82047.6,-0.0324096975663378,0.0001802679415807,6273657.0,0.88934642
2025-04-03 19:00:00,82014.4,81982.8,-0.0385298191536989,0.0001979936195393,6257256.0,0.1310916899999999
2025-04-03 20:00:00,81859.9,81823.6,-0.0443440561251459,0.0002128248647517,6249518.0,-0.06113193
2025-04-03 21:00:00,82538.0,82514.6,-0.0283505779156196,0.0002099127934201,6238093.0,0.0567118999999999
2025-04-03 22:00:00,82759.0,82733.9,-0.0303290276586302,0.0001926216761486,6214059.0,-0.00067011
2025-04-03 23:00:00,82833.5,82794.0,-0.0476860207524733,0.0001702965865493,6216059.0,-1.11187141
2025-04-04 03:00:00,82814.1,82790.0,-0.0291013245329066,0.0001040638714196,6157136.0,1.20981666
2025-04-04 04:00:00,82861.9,82825.1,-0.0444112432855007,7.30889594109e-05,6154866.0,-0.645812
2025-04-04 05:00:00,83200.0,83172.0,-0.0336538461538461,6.80183351807e-05,6152621.0,-0.30296032
2025-04-04 06:00:00,83057.6,83034.5,-0.0278120244264291,6.29338798133e-05,6124918.0,-0.03211883
2025-04-04 07:00:00,83621.0,83620.0,-0.0011958718503725,6.51401104798e-05,6118890.0,-0.5598591199999999
2025-04-04 08:00:00,84533.1,84530.1,-0.0035489056949289,5.88065109653e-05,6140512.0,-1.86384328
2025-04-04 09:00:00,84383.8,84367.9,-0.0188424792436566,5.67414401026e-05,6127065.0,0.5192243400000001
2025-04-04 10:00:00,83106.0,83103.9,-0.0025268933651069,6.43249563185e-05,6099301.0,-0.30493533
2025-04-04 11:00:00,81895.0,81882.1,-0.0157518774039858,7.32303490875e-05,6118941.0,-0.1424148999999999
2025-04-04 13:00:00,83011.4,82995.9,-0.0186721341887981,0.0001065426592615,6177955.0,-0.19012398
2025-04-04 14:00:00,82520.0,82475.0,-0.0545322346097915,0.000144990438199,6164611.0,0.25794175
2025-04-04 15:00:00,82746.0,82725.0,-0.0253788702777173,0.0001616654443359,6175206.0,0.37945592
2025-04-04 16:00:00,83170.0,83138.0,-0.038475411807142,0.0001711922884488,6236248.0,-0.8978665499999999
2025-04-04 17:00:00,83400.0,83389.9,-0.0121103117506065,0.0001783486465753,6254448.0,-0.1787089
2025-04-04 18:00:00,83898.0,83862.3,-0.0425516698848567,0.0001652068788394,6448168.0,0.2922088899999999
2025-04-04 19:00:00,84228.0,84189.0,-0.0463028921498789,0.0001580655571561,6385300.0,-0.5436749900000001
2025-04-04 20:00:00,83900.0,83864.0,-0.0429082240762812,0.0001353428112675,6378880.0,-0.18563548
2025-04-04 21:00:00,84135.1,84099.7,-0.0420751862183663,0.0001128448786685,6378601.0,0.20552408
2025-04-04 22:00:00,84105.6,84074.0,-0.03757181448085,8.6450247654e-05,6379950.0,-0.1085810899999999
2025-04-04 23:00:00,83737.8,83706.0,-0.0379756812335682,6.80578114809e-05,6374994.0,1.01677003
2025-04-05 03:00:00,83850.1,83824.0,-0.0311269754001555,4.26428759551e-05,6365488.0,-0.0044454899999999
2025-04-05 04:00:00,83802.0,83771.9,-0.035917997183845,3.79347961646e-05,6373811.0,-0.0553286699999999
2025-04-05 05:00:00,83788.5,83773.9,-0.0174248256025657,4.50872901203e-05,6384507.0,-0.8177911200000001
2025-04-05 06:00:00,83400.0,83373.6,-0.0316546762589858,4.20032342349e-05,6384754.0,0.06526021
2025-04-05 07:00:00,83446.1,83413.5,-0.0390671343537994,4.62251857846e-05,6376682.0,0.03506955
2025-04-05 08:00:00,83535.9,83499.9,-0.0430952440806886,3.57903443278e-05,6383478.0,1.56858929
2025-04-05 09:00:00,83727.2,83706.7,-0.024484277510773,3.04240123238e-05,6376805.0,-0.0559049299999999
2025-04-05 10:00:00,83660.0,83638.0,-0.0262969160889313,4.94503802331e-05,6384080.0,-0.09615633
2025-04-05 11:00:00,83684.6,83650.0,-0.0413457195230733,5.34202698002e-05,6377776.0,-0.67312634
2025-04-05 13:00:00,83316.2,83284.0,-0.0386479460176977,5.33160218156e-05,6355812.0,0.28806928
2025-04-05 14:00:00,82847.2,82821.6,-0.030900259755298,5.88997983075e-05,6406361.0,1.08681804
2025-04-05 15:00:00,82664.0,82630.4,-0.0406464724668608,7.34298666351e-05,6427651.0,0.37987132
2025-04-05 16:00:00,82831.8,82802.3,-0.0356143413519928,9.43617651573e-05,6426521.0,0.0170937099999999
2025-04-05 17:00:00,82916.5,82890.8,-0.0309950371759506,9.09552545767e-05,6427030.0,0.0565730699999999
2025-04-05 18:00:00,82923.0,82888.3,-0.04184604994995,8.49399128993e-05,6424833.0,0.10463514
2025-04-05 19:00:00,83037.9,83002.2,-0.0429924167157371,8.33774273958e-05,6419797.0,-0.13136251
2025-04-05 20:00:00,83055.1,83019.9,-0.0423815033634438,9.18474551106e-05,6422803.0,-0.08903947
2025-04-05 21:00:00,83139.6,83108.8,-0.0370461248310106,9.79061967621e-05,6420606.0,0.25322043
2025-04-05 22:00:00,83021.2,82988.0,-0.0399897857414697,8.6458694251e-05,6423192.0,0.0348905199999999
2025-04-05 23:00:00,83178.2,83143.8,-0.0413569901728988,7.50972027702e-05,6422319.0,-1.14237652
2025-04-06 03:00:00,83299.2,83278.6,-0.0247301294610167,3.62115130744e-05,6410509.0,0.1194598799999999
2025-04-06 04:00:00,83435.5,83408.8,-0.0320007670595814,4.28518596974e-05,6419165.0,-0.0407176699999999
2025-04-06 05:00:00,83505.9,83483.2,-0.0271837079775166,4.81804922679e-05,6418712.0,-0.36856711
2025-04-06 06:00:00,83191.1,83167.8,-0.0280078037193917,5.39927582e-05,6398770.0,-0.46028464
2025-04-06 07:00:00,83084.1,83058.3,-0.0310528729323696,5.0564705739e-05,6396024.0,-1.37873951
2025-04-06 08:00:00,82916.0,82885.9,-0.0363017994114595,3.52145304467e-05,6356880.0,-0.0427218299999999
2025-04-06 09:00:00,83081.2,83054.0,-0.0327390552856688,4.42104497212e-05,6363520.0,-1.4097273300000002
2025-04-06 10:00:00,82780.5,82744.5,-0.0434885027270915,6.84129437997e-05,6373752.0,2.08704033
2025-04-06 11:00:00,82731.9,82693.5,-0.0464149862386747,6.93538680999e-05,6359099.0,-0.14424568
2025-04-06 13:00:00,82676.6,82630.3,-0.0560013353234203,5.745043441e-05,6356696.0,-0.9984127
2025-04-06 14:00:00,82406.1,82361.7,-0.0538795064928551,3.30650766533e-05,6357787.0,-0.16876382
2025-04-06 15:00:00,82455.6,82418.9,-0.0445088023130165,3.03112170887e-05,6357185.0,0.96364137
2025-04-06 21:00:00,82340.0,82312.0,-0.0340053436968666,2.81082284467e-05,6396126.0,0.21151354
2025-04-06 22:00:00,81564.1,81533.1,-0.0380069172589411,6.0096087305e-06,6396954.0,-0.2673123899999999
2025-04-06 23:00:00,79493.2,79438.1,-0.0693141048542407,-1.42530719795e-05,6435483.0,-0.3961590700000001
2025-04-07 00:00:00,79718.3,79675.0,-0.0543162611345235,-1.99943232671e-05,6444623.0,-0.1499853799999999
2025-04-07 01:00:00,79360.4,79325.0,-0.0446066300068978,-3.7931583443e-05,6473827.0,-0.06246697
2025-04-07 02:00:00,79229.8,79183.9,-0.0579327475268254,-2.28883390186e-05,6489923.0,-0.7248186400000001
2025-04-07 03:00:00,78921.9,78871.7,-0.0636071863449778,-2.8888678078e-06,6496479.0,-1.01868738
2025-04-07 04:00:00,77537.4,77470.0,-0.0869257932300982,2.13481068115e-05,6557131.0,-0.4423690699999999
2025-04-07 08:00:00,78068.1,78024.9,-0.0553363025358778,4.03943547636e-05,6715671.0,0.49534975
2025-04-07 09:00:00,76690.4,76632.0,-0.0761503395470543,5.31009226184e-05,6756186.0,-1.78862164
2025-04-07 10:00:00,77098.1,77040.5,-0.0747100123090008,5.46027246946e-05,6837827.0,0.2360443099999999
2025-04-07 11:00:00,75203.0,75125.8,-0.1026554791697101,5.92280535595e-05,6825328.0,1.09287961
2025-04-07 12:00:00,74960.0,74865.0,-0.1267342582710779,5.55811592856e-05,6866644.0,1.21511343
2025-04-07 13:00:00,76696.0,76635.5,-0.0788828622092416,6.43955001058e-05,6853398.0,-0.40340756
2025-04-07 14:00:00,76469.9,76416.4,-0.0699621681210515,6.67033170462e-05,6845681.0,0.35944148
2025-04-07 15:00:00,77240.4,77197.8,-0.0551524849689945,7.14055745655e-05,6857800.0,0.3920758
2025-04-07 16:00:00,76975.5,76932.0,-0.0565114874213223,6.44726897054e-05,6841634.0,0.0377206199999999
2025-04-07 18:00:00,76650.0,76615.5,-0.0450097847358121,4.62265268614e-05,6835675.0,0.38200837
2025-04-07 19:00:00,78145.9,78171.8,0.0331431335489241,4.00315578125e-05,6748880.0,0.33033225
2025-04-07 20:00:00,78577.1,78565.5,-0.0147625707744442,2.28780797755e-05,6668050.0,0.8216722999999999
2025-04-07 21:00:00,77708.0,77654.1,-0.0693622278272432,2.33761791715e-05,6678885.0,0.89403055
2025-04-07 22:00:00,78389.3,78342.0,-0.0603398678135956,3.51826730419e-05,6657890.0,1.51933175
2025-04-07 23:00:00,78966.6,78926.4,-0.0509075989089205,2.30310303499e-05,6639804.0,-0.79729245
2025-04-08 00:00:00,78458.1,78413.3,-0.0571005415629525,1.6744848548e-05,6663349.0,0.6919338099999999
2025-04-08 01:00:00,78957.6,78908.8,-0.0618053233634291,6.2945946883e-06,6659570.0,0.68369741
2025-04-08 02:00:00,78933.5,78886.0,-0.0601772378014404,-7.0020065965e-06,6644846.0,0.0703423599999999
2025-04-08 03:00:00,79727.7,79690.0,-0.0472859495507798,-3.3217946821e-05,6620519.0,-0.00150411
2025-04-08 04:00:00,79800.1,79771.9,-0.0353383015810902,-4.46731313304e-05,6608521.0,0.95095197
2025-04-08 08:00:00,79979.5,79964.7,-0.0185047418401001,-2.44012025654e-05,6017481.0,-0.3759025099999999
2025-04-08 09:00:00,80314.8,80306.6,-0.0102098243412136,5.5636547088e-06,6264539.0,-0.49326671
2025-04-08 10:00:00,79759.8,79738.6,-0.0265798058671123,2.85606080895e-05,6197513.0,0.2458841699999999
2025-04-08 11:00:00,79431.4,79409.9,-0.0270673814133957,3.07152431357e-05,6139314.0,-0.08041998
2025-04-08 12:00:00,79510.7,79487.3,-0.0294300012451081,3.4633488037e-05,6138165.0,-0.4273898600000001
2025-04-08 13:00:00,79132.0,79112.1,-0.0251478542182608,5.09649013642e-05,6141719.0,-0.06870884
2025-04-08 14:00:00,78986.3,78964.9,-0.02709330605435212,6.17369080708e-05,6135707.0,-0.48541380999999995
